,County Code,District Code,School Code,StudentGrowth,Expectations,LowGrowth,TypicalGrowth,HighGrowth
4318,11,2570,30,Math,Met,8,8,13
4319,11,2570,30,Math,Exceeded,0,1,0
4320,11,3050,65,ELA,Did Not Yet Meet,5,3,7
4321,11,3050,65,ELA,Partially Met,5,6,10
4322,11,3050,65,ELA,Approached,7,5,15
4323,11,3050,65,ELA,Met,8,9,19
4324,11,3050,65,ELA,Exceeded,1,1,0
4325,11,3050,65,Math,Did Not Yet Meet,5,3,3
4326,11,3050,65,Math,Partially Met,12,12,5
4327,11,3050,65,Math,Approached,18,6,8
4328,11,3050,65,Math,Met,8,14,5
4329,11,3230,65,ELA,Did Not Yet Meet,19,5,1
4330,11,3230,65,ELA,Partially Met,15,6,4
4331,11,3230,65,ELA,Approached,22,11,3
4332,11,3230,65,ELA,Met,5,6,1
4333,11,3230,65,ELA,Exceeded,1,0,0
4334,11,3230,65,Math,Did Not Yet Meet,16,5,1
4335,11,3230,65,Math,Partially Met,17,13,1
4336,11,3230,65,Math,Approached,13,8,5
4337,11,3230,65,Math,Met,14,3,4
4338,11,3230,75,ELA,Did Not Yet Meet,5,4,3
4339,11,3230,75,ELA,Partially Met,12,15,7
4340,11,3230,75,ELA,Approached,10,14,6
4341,11,3230,75,ELA,Met,10,9,2
4342,11,3230,75,ELA,Exceeded,1,1,0
4343,11,3230,75,Math,Did Not Yet Meet,5,2,3
4344,11,3230,75,Math,Partially Met,22,9,5
4345,11,3230,75,Math,Approached,22,11,3
4346,11,3230,75,Math,Met,10,6,0
4347,11,3230,75,Math,Exceeded,1,1,0
4348,11,3230,77,ELA,Did Not Yet Meet,5,7,5
4349,11,3230,77,ELA,Partially Met,10,8,7
4350,11,3230,77,ELA,Approached,15,7,5
4351,11,3230,77,ELA,Met,13,10,5
4352,11,3230,77,ELA,Exceeded,2,1,0
4353,11,3230,77,Math,Did Not Yet Meet,3,2,3
4354,11,3230,77,Math,Partially Met,14,12,8
4355,11,3230,77,Math,Approached,15,11,7
4356,11,3230,77,Math,Met,13,8,2
4357,11,3230,80,ELA,Did Not Yet Meet,0,2,9
4358,11,3230,80,ELA,Partially Met,9,5,7
4359,11,3230,80,ELA,Approached,15,9,5
4360,11,3230,80,ELA,Met,15,7,16
4361,11,3230,80,Math,Did Not Yet Meet,0,4,4
4362,11,3230,80,Math,Partially Met,5,15,9
4363,11,3230,80,Math,Approached,9,13,9
4364,11,3230,80,Math,Met,15,4,11
4365,11,3230,80,Math,Exceeded,2,0,2
4366,11,3230,85,ELA,Did Not Yet Meet,4,7,2
4367,11,3230,85,ELA,Partially Met,15,4,10
4368,11,3230,85,ELA,Approached,6,13,9
4369,11,3230,85,ELA,Met,9,10,11
4370,11,3230,85,ELA,Exceeded,0,1,0
4371,11,3230,85,Math,Did Not Yet Meet,1,1,4
4372,11,3230,85,Math,Partially Met,4,15,12
4373,11,3230,85,Math,Approached,11,13,15
4374,11,3230,85,Math,Met,9,6,7
4375,11,3230,85,Math,Exceeded,2,0,0
4376,11,3230,90,ELA,Did Not Yet Meet,24,2,5
4377,11,3230,90,ELA,Partially Met,7,19,3
4378,11,3230,90,ELA,Approached,7,17,3
4379,11,3230,90,ELA,Met,3,7,3
4380,11,3230,90,Math,Did Not Yet Meet,7,12,5
4381,11,3230,90,Math,Partially Met,10,10,10
4382,11,3230,90,Math,Approached,17,14,2
4383,11,3230,90,Math,Met,10,3,0
4384,11,3230,100,ELA,Did Not Yet Meet,7,8,6
4385,11,3230,100,ELA,Partially Met,15,8,7
4386,11,3230,100,ELA,Approached,11,8,7
4387,11,3230,100,ELA,Met,10,7,5
4388,11,3230,100,ELA,Exceeded,1,1,0
4389,11,3230,100,Math,Did Not Yet Meet,2,3,5
4390,11,3230,100,Math,Partially Met,19,10,10
4391,11,3230,100,Math,Approached,12,11,7
4392,11,3230,100,Math,Met,14,6,1
4393,11,5070,50,ELA,Did Not Yet Meet,0,0,4
4394,11,5070,50,ELA,Partially Met,4,7,13
4395,11,5070,50,ELA,Approached,7,15,15
4396,11,5070,50,ELA,Met,5,9,11
4397,11,5070,50,ELA,Exceeded,4,4,4
4398,11,5070,50,Math,Partially Met,9,2,17
4399,11,5070,50,Math,Approached,9,9,15
4400,11,5070,50,Math,Met,17,2,13
4401,11,5070,50,Math,Exceeded,4,2,0
4402,11,5300,60,ELA,Did Not Yet Meet,3,6,15
4403,11,5300,60,ELA,Partially Met,8,10,4
4404,11,5300,60,ELA,Approached,10,8,18
4405,11,5300,60,ELA,Met,4,3,10
4406,11,5300,60,Math,Did Not Yet Meet,1,6,7
4407,11,5300,60,Math,Partially Met,14,17,14
4408,11,5300,60,Math,Approached,7,6,10
4409,11,5300,60,Math,Met,10,6,3
4410,11,5300,70,ELA,Did Not Yet Meet,7,3,8
4411,11,5300,70,ELA,Partially Met,6,6,10
4412,11,5300,70,ELA,Approached,11,8,18
4413,11,5300,70,ELA,Met,5,3,13
4414,11,5300,70,ELA,Exceeded,1,1,1
4415,11,5300,70,Math,Did Not Yet Meet,4,3,0
4416,11,5300,70,Math,Partially Met,11,18,11
4417,11,5300,70,Math,Approached,10,13,11
4418,11,5300,70,Math,Met,4,10,5
4419,11,5300,70,Math,Exceeded,1,0,0
4420,11,5390,55,ELA,Did Not Yet Meet,13,5,3
4421,11,5390,55,ELA,Partially Met,15,9,7
4422,11,5390,55,ELA,Approached,14,6,8
4423,11,5390,55,ELA,Met,10,3,5
4424,11,5390,55,ELA,Exceeded,1,0,0
4425,11,5390,55,Math,Did Not Yet Meet,4,1,1
4426,11,5390,55,Math,Partially Met,23,6,10
4427,11,5390,55,Math,Approached,14,14,4
4428,11,5390,55,Math,Met,14,5,3
4429,11,5390,60,ELA,Did Not Yet Meet,6,6,3
4430,11,5390,60,ELA,Partially Met,8,8,5
4431,11,5390,60,ELA,Approached,15,8,6
4432,11,5390,60,ELA,Met,13,8,7
4433,11,5390,60,ELA,Exceeded,5,2,1
4434,11,5390,60,Math,Did Not Yet Meet,8,5,5
4435,11,5390,60,Math,Partially Met,13,11,5
4436,11,5390,60,Math,Approached,16,12,8
4437,11,5390,60,Math,Met,9,5,5
4438,11,5390,65,ELA,Did Not Yet Meet,7,5,2
4439,11,5390,65,ELA,Partially Met,8,7,4
4440,11,5390,65,ELA,Approached,15,9,9
4441,11,5390,65,ELA,Met,13,9,9
4442,11,5390,65,ELA,Exceeded,2,0,0
4443,11,5390,65,Math,Did Not Yet Meet,5,1,0
4444,11,5390,65,Math,Partially Met,7,11,7
4445,11,5390,65,Math,Approached,13,11,16
4446,11,5390,65,Math,Met,7,7,13
4447,11,5390,65,Math,Exceeded,1,0,0
4448,11,5390,75,ELA,Did Not Yet Meet,7,5,8
4449,11,5390,75,ELA,Partially Met,11,10,9
4450,11,5390,75,ELA,Approached,13,9,12
4451,11,5390,75,ELA,Met,8,6,3
4452,11,5390,75,ELA,Exceeded,0,1,0
4453,11,5390,75,Math,Did Not Yet Meet,5,5,6
4454,11,5390,75,Math,Partially Met,15,11,14
4455,11,5390,75,Math,Approached,10,13,9
4456,11,5390,75,Math,Met,5,1,5
4457,11,5390,95,ELA,Did Not Yet Meet,2,1,7
4458,11,5390,95,ELA,Partially Met,8,8,7
4459,11,5390,95,ELA,Approached,18,11,9
4460,11,5390,95,ELA,Met,8,7,7
4461,11,5390,95,ELA,Exceeded,4,1,1
4462,11,5390,95,Math,Did Not Yet Meet,0,1,2
4463,11,5390,95,Math,Partially Met,8,7,11
4464,11,5390,95,Math,Approached,19,12,13
4465,11,5390,95,Math,Met,13,4,9
4466,11,5390,95,Math,Exceeded,1,0,0
4467,11,5390,115,ELA,Did Not Yet Meet,1,4,2
4468,11,5390,115,ELA,Partially Met,7,4,6
4469,11,5390,115,ELA,Approached,13,11,12
4470,11,5390,115,ELA,Met,12,11,13
4471,11,5390,115,ELA,Exceeded,1,2,3
4472,11,5390,115,Math,Did Not Yet Meet,0,3,1
4473,11,5390,115,Math,Partially Met,3,9,11
4474,11,5390,115,Math,Approached,15,15,17
4475,11,5390,115,Math,Met,8,5,11
4476,11,5390,115,Math,Exceeded,1,0,3
4477,11,5390,120,ELA,Did Not Yet Meet,2,3,5
4478,11,5390,120,ELA,Partially Met,5,10,6
4479,11,5390,120,ELA,Approached,10,5,24
4480,11,5390,120,ELA,Met,8,10,13
4481,11,5390,120,Math,Did Not Yet Meet,2,3,10
4482,11,5390,120,Math,Partially Met,0,11,19
4483,11,5390,120,Math,Approached,11,13,15
4484,11,5390,120,Math,Met,5,3,8
4485,11,5390,135,ELA,Did Not Yet Meet,8,8,4
4486,11,5390,135,ELA,Partially Met,8,10,10
4487,11,5390,135,ELA,Approached,7,13,10
4488,11,5390,135,ELA,Met,10,7,5
4489,11,5390,135,ELA,Exceeded,1,0,1
4490,11,5390,135,Math,Did Not Yet Meet,5,3,3
4491,11,5390,135,Math,Partially Met,8,13,11
4492,11,5390,135,Math,Approached,14,10,14
4493,11,5390,135,Math,Met,7,5,8
4494,11,5390,160,ELA,Did Not Yet Meet,2,5,5
4495,11,5390,160,ELA,Partially Met,11,8,3
4496,11,5390,160,ELA,Approached,21,13,3
4497,11,5390,160,ELA,Met,19,6,2
4498,11,5390,160,ELA,Exceeded,2,2,0
4499,11,5390,160,Math,Did Not Yet Meet,0,5,3
4500,11,5390,160,Math,Partially Met,10,5,11
4501,11,5390,160,Math,Approached,21,13,14
4502,11,5390,160,Math,Met,3,11,3
4503,11,5390,160,Math,Exceeded,0,0,2
4504,11,5390,230,ELA,Did Not Yet Meet,6,5,9
4505,11,5390,230,ELA,Partially Met,8,6,9
4506,11,5390,230,ELA,Approached,8,12,11
4507,11,5390,230,ELA,Met,11,8,6
4508,11,5390,230,ELA,Exceeded,1,0,0
4509,11,5390,230,Math,Did Not Yet Meet,2,6,8
4510,11,5390,230,Math,Partially Met,12,9,12
4511,11,5390,230,Math,Approached,12,9,11
4512,11,5390,230,Math,Met,4,5,8
4513,11,5390,260,ELA,Did Not Yet Meet,3,2,4
4514,11,5390,260,ELA,Partially Met,10,5,8
4515,11,5390,260,ELA,Approached,15,9,2
4516,11,5390,260,ELA,Met,26,8,6
4517,11,5390,260,ELA,Exceeded,0,1,1
4518,11,5390,260,Math,Did Not Yet Meet,1,1,5
4519,11,5390,260,Math,Partially Met,12,11,9
4520,11,5390,260,Math,Approached,15,13,8
4521,11,5390,260,Math,Met,15,6,5
4522,11,5390,270,ELA,Did Not Yet Meet,3,2,4
4523,11,5390,270,ELA,Partially Met,8,3,5
4524,11,5390,270,ELA,Approached,9,12,6
4525,11,5390,270,ELA,Met,16,13,11
4526,11,5390,270,ELA,Exceeded,3,3,3
4527,11,5390,270,Math,Did Not Yet Meet,0,1,1
4528,11,5390,270,Math,Partially Met,13,9,5
4529,11,5390,270,Math,Approached,14,11,11
4530,11,5390,270,Math,Met,13,12,9
4531,11,5390,270,Math,Exceeded,1,1,1
4532,11,5390,280,ELA,Did Not Yet Meet,12,5,4
4533,11,5390,280,ELA,Partially Met,12,9,4
4534,11,5390,280,ELA,Approached,20,10,2
4535,11,5390,280,ELA,Met,9,6,3
4536,11,5390,280,ELA,Exceeded,2,1,0
4537,11,5390,280,Math,Did Not Yet Meet,9,5,2
4538,11,5390,280,Math,Partially Met,11,13,2
4539,11,5390,280,Math,Approached,26,8,8
4540,11,5390,280,Math,Met,12,4,1
4541,11,5390,280,Math,Exceeded,1,0,0
4542,13,250,25,ELA,Did Not Yet Meet,2,3,3
4543,13,250,25,ELA,Partially Met,8,7,5
4544,13,250,25,ELA,Approached,11,11,7
4545,13,250,25,ELA,Met,13,12,10
4546,13,250,25,ELA,Exceeded,3,2,2
4547,13,250,25,Math,Did Not Yet Meet,4,4,3
4548,13,250,25,Math,Partially Met,12,9,7
4549,13,250,25,Math,Approached,19,11,8
4550,13,250,25,Math,Met,10,6,5
4551,13,250,25,Math,Exceeded,0,0,0
4552,13,250,50,ELA,Did Not Yet Meet,8,1,3
4553,13,250,50,ELA,Partially Met,4,5,3
4554,13,250,50,ELA,Approached,21,14,10
4555,13,250,50,ELA,Met,10,14,6
4556,13,250,50,ELA,Exceeded,1,0,1
4557,13,250,50,Math,Did Not Yet Meet,2,4,0
4558,13,250,50,Math,Partially Met,29,6,5
4559,13,250,50,Math,Approached,20,1,5
4560,13,250,50,Math,Met,21,4,4
4561,13,250,55,ELA,Did Not Yet Meet,0,3,7
4562,13,250,55,ELA,Partially Met,5,8,4
4563,13,250,55,ELA,Approached,17,9,11
4564,13,250,55,ELA,Met,14,9,7
4565,13,250,55,ELA,Exceeded,7,0,0
4566,13,250,55,Math,Did Not Yet Meet,0,3,3
4567,13,250,55,Math,Partially Met,11,11,7
4568,13,250,55,Math,Approached,24,16,0
4569,13,250,55,Math,Met,18,5,3
4570,13,250,55,Math,Exceeded,0,1,0
4571,13,250,60,ELA,Did Not Yet Meet,3,4,8
4572,13,250,60,ELA,Partially Met,10,5,7
4573,13,250,60,ELA,Approached,16,8,7
4574,13,250,60,ELA,Met,15,11,4
4575,13,250,60,ELA,Exceeded,0,1,0
4576,13,250,60,Math,Did Not Yet Meet,4,3,1
4577,13,250,60,Math,Partially Met,20,11,8
4578,13,250,60,Math,Approached,19,7,11
4579,13,250,60,Math,Met,7,8,3
4580,13,250,70,ELA,Did Not Yet Meet,8,3,3
4581,13,250,70,ELA,Partially Met,10,0,1
4582,13,250,70,ELA,Approached,10,7,7
4583,13,250,70,ELA,Met,11,15,11
4584,13,250,70,ELA,Exceeded,7,1,3
4585,13,250,70,Math,Did Not Yet Meet,6,1,5
4586,13,250,70,Math,Partially Met,12,8,0
4587,13,250,70,Math,Approached,10,13,6
4588,13,250,70,Math,Met,21,8,7
4589,13,250,70,Math,Exceeded,0,2,1
4590,13,250,80,ELA,Did Not Yet Meet,4,5,6
4591,13,250,80,ELA,Partially Met,4,8,7
4592,13,250,80,ELA,Approached,9,17,9
4593,13,250,80,ELA,Met,13,11,6
4594,13,250,80,ELA,Exceeded,1,0,0
4595,13,250,80,Math,Did Not Yet Meet,4,4,3
4596,13,250,80,Math,Partially Met,18,11,9
4597,13,250,80,Math,Approached,13,8,10
4598,13,250,80,Math,Met,13,6,3
4599,13,250,90,ELA,Did Not Yet Meet,0,0,4
4600,13,250,90,ELA,Partially Met,4,4,4
4601,13,250,90,ELA,Approached,4,0,26
4602,13,250,90,ELA,Met,7,19,26
4603,13,250,90,ELA,Exceeded,0,4,0
4604,13,250,90,Math,Did Not Yet Meet,0,4,0
4605,13,250,90,Math,Partially Met,4,0,4
4606,13,250,90,Math,Approached,7,22,26
4607,13,250,90,Math,Met,4,11,19
4608,13,250,100,ELA,Partially Met,0,0,3
4609,13,250,100,ELA,Approached,12,9,15
4610,13,250,100,ELA,Met,6,12,32
4611,13,250,100,ELA,Exceeded,3,3,6
4612,13,250,100,Math,Partially Met,3,12,15
4613,13,250,100,Math,Approached,0,3,15
4614,13,250,100,Math,Met,6,26,18
4615,13,250,100,Math,Exceeded,3,0,0
4616,13,410,30,ELA,Did Not Yet Meet,1,2,3
4617,13,410,30,ELA,Partially Met,3,5,5
4618,13,410,30,ELA,Approached,5,6,9
4619,13,410,30,ELA,Met,10,13,14
4620,13,410,30,ELA,Exceeded,4,10,9
4621,13,410,50,ELA,Did Not Yet Meet,3,5,2
4622,13,410,50,ELA,Partially Met,6,3,8
4623,13,410,50,ELA,Approached,12,12,7
4624,13,410,50,ELA,Met,12,14,12
4625,13,410,50,ELA,Exceeded,1,3,1
4626,13,410,50,Math,Did Not Yet Meet,3,1,3
4627,13,410,50,Math,Partially Met,7,9,11
4628,13,410,50,Math,Approached,10,15,15
4629,13,410,50,Math,Met,10,3,13
4630,13,410,50,Math,Exceeded,0,1,0
4631,13,410,60,ELA,Did Not Yet Meet,3,0,2
4632,13,410,60,ELA,Partially Met,1,2,4
4633,13,410,60,ELA,Approached,8,3,7
4634,13,410,60,ELA,Met,10,20,24
4635,13,410,60,ELA,Exceeded,3,7,7
4636,13,410,60,Math,Did Not Yet Meet,0,0,1
4637,13,410,60,Math,Partially Met,2,3,3
4638,13,410,60,Math,Approached,6,11,5
4639,13,410,60,Math,Met,15,22,23
4640,13,410,60,Math,Exceeded,3,3,3
4641,13,410,80,ELA,Did Not Yet Meet,4,2,3
4642,13,410,80,ELA,Partially Met,3,6,7
4643,13,410,80,ELA,Approached,7,10,15
4644,13,410,80,ELA,Met,15,10,16
4645,13,410,80,ELA,Exceeded,0,1,2
4646,13,410,80,Math,Did Not Yet Meet,2,2,2
4647,13,410,80,Math,Partially Met,4,6,10
4648,13,410,80,Math,Approached,9,16,9
4649,13,410,80,Math,Met,12,13,13
4650,13,410,80,Math,Exceeded,1,0,1
4651,13,410,100,ELA,Did Not Yet Meet,1,1,2
4652,13,410,100,ELA,Partially Met,3,3,4
4653,13,410,100,ELA,Approached,7,7,11
4654,13,410,100,ELA,Met,21,17,14
4655,13,410,100,ELA,Exceeded,2,1,5
4656,13,410,100,Math,Did Not Yet Meet,1,1,1
4657,13,410,100,Math,Partially Met,4,5,5
4658,13,410,100,Math,Approached,8,8,14
4659,13,410,100,Math,Met,16,13,19
4660,13,410,100,Math,Exceeded,1,4,4
4661,13,410,110,ELA,Did Not Yet Meet,1,1,2
4662,13,410,110,ELA,Partially Met,8,5,6
4663,13,410,110,ELA,Approached,8,10,9
4664,13,410,110,ELA,Met,22,14,7
4665,13,410,110,ELA,Exceeded,5,3,0
4666,13,410,110,Math,Did Not Yet Meet,1,2,2
4667,13,410,110,Math,Partially Met,8,3,6
4668,13,410,110,Math,Approached,17,12,9
4669,13,410,110,Math,Met,17,10,9
4670,13,410,110,Math,Exceeded,1,1,2
4671,13,410,130,ELA,Did Not Yet Meet,0,2,1
4672,13,410,130,ELA,Partially Met,6,7,4
4673,13,410,130,ELA,Approached,10,10,13
4674,13,410,130,ELA,Met,15,12,15
4675,13,410,130,ELA,Exceeded,3,2,1
4676,13,410,130,Math,Did Not Yet Meet,1,1,0
4677,13,410,130,Math,Partially Met,6,6,8
4678,13,410,130,Math,Approached,20,9,5
4679,13,410,130,Math,Met,21,13,9
4680,13,410,130,Math,Exceeded,1,1,2
4681,13,410,140,ELA,Did Not Yet Meet,0,0,2
4682,13,410,140,ELA,Partially Met,1,2,1
4683,13,410,140,ELA,Approached,5,6,5
4684,13,410,140,ELA,Met,19,18,18
4685,13,410,140,ELA,Exceeded,9,7,7
4686,13,410,140,Math,Did Not Yet Meet,1,0,3
4687,13,410,140,Math,Partially Met,2,1,3
4688,13,410,140,Math,Approached,3,11,10
4689,13,410,140,Math,Met,10,23,25
4690,13,410,140,Math,Exceeded,5,1,5
4691,13,410,150,ELA,Did Not Yet Meet,0,1,3
4692,13,410,150,ELA,Partially Met,7,8,8
4693,13,410,150,ELA,Approached,14,8,6
4694,13,410,150,ELA,Met,22,13,9
4695,13,410,150,ELA,Exceeded,1,0,0
4696,13,410,150,Math,Did Not Yet Meet,2,3,1
4697,13,410,150,Math,Partially Met,7,5,8
4698,13,410,150,Math,Approached,18,17,14
4699,13,410,150,Math,Met,13,6,5
4700,13,410,150,Math,Exceeded,2,0,0
4701,13,660,60,ELA,Did Not Yet Meet,2,1,1
4702,13,660,60,ELA,Partially Met,4,3,2
4703,13,660,60,ELA,Approached,14,8,5
4704,13,660,60,ELA,Met,24,15,8
4705,13,660,60,ELA,Exceeded,5,5,3
4706,13,660,60,Math,Did Not Yet Meet,3,2,1
4707,13,660,60,Math,Partially Met,7,5,5
4708,13,660,60,Math,Approached,15,11,10
4709,13,660,60,Math,Met,14,13,11
4710,13,660,60,Math,Exceeded,1,2,0
4711,13,660,70,ELA,Partially Met,4,3,0
4712,13,660,70,ELA,Approached,1,6,8
4713,13,660,70,ELA,Met,27,13,23
4714,13,660,70,ELA,Exceeded,3,5,6
4715,13,660,70,Math,Did Not Yet Meet,0,1,1
4716,13,660,70,Math,Partially Met,5,1,3
4717,13,660,70,Math,Approached,8,8,5
4718,13,660,70,Math,Met,21,29,9
4719,13,660,70,Math,Exceeded,5,1,3
4720,13,660,80,ELA,Did Not Yet Meet,1,0,1
4721,13,660,80,ELA,Partially Met,1,3,4
4722,13,660,80,ELA,Approached,6,6,8
4723,13,660,80,ELA,Met,25,17,11
4724,13,660,80,ELA,Exceeded,6,6,4
4725,13,660,80,Math,Did Not Yet Meet,1,1,1
4726,13,660,80,Math,Partially Met,1,1,3
4727,13,660,80,Math,Approached,3,11,8
4728,13,660,80,Math,Met,20,15,21
4729,13,660,80,Math,Exceeded,1,8,1
4730,13,660,110,ELA,Did Not Yet Meet,0,0,2
4731,13,660,110,ELA,Partially Met,3,6,10
4732,13,660,110,ELA,Approached,4,3,6
4733,13,660,110,ELA,Met,15,16,20
4734,13,660,110,ELA,Exceeded,5,7,4
4735,13,660,110,Math,Did Not Yet Meet,2,0,0
4736,13,660,110,Math,Partially Met,1,4,11
4737,13,660,110,Math,Approached,8,7,18
4738,13,660,110,Math,Met,7,9,31
4739,13,660,110,Math,Exceeded,0,1,2
4740,13,660,120,ELA,Did Not Yet Meet,1,0,1
4741,13,660,120,ELA,Partially Met,2,4,0
4742,13,660,120,ELA,Approached,15,6,2
4743,13,660,120,ELA,Met,22,16,8
4744,13,660,120,ELA,Exceeded,9,8,4
4745,13,660,120,Math,Did Not Yet Meet,1,0,0
4746,13,660,120,Math,Partially Met,10,1,9
4747,13,660,120,Math,Approached,7,11,10
4748,13,660,120,Math,Met,12,12,17
4749,13,660,120,Math,Exceeded,2,2,5
4750,13,760,58,ELA,Did Not Yet Meet,1,1,1
4751,13,760,58,ELA,Partially Met,4,3,2
4752,13,760,58,ELA,Approached,12,6,6
4753,13,760,58,ELA,Met,27,11,12
4754,13,760,58,ELA,Exceeded,9,5,1
4755,13,760,58,Math,Did Not Yet Meet,0,0,1
4756,13,760,58,Math,Partially Met,8,4,7
4757,13,760,58,Math,Approached,12,16,14
4758,13,760,58,Math,Met,16,12,7
4759,13,760,58,Math,Exceeded,2,1,0
4760,13,760,60,ELA,Did Not Yet Meet,0,0,2
4761,13,760,60,ELA,Partially Met,0,2,0
4762,13,760,60,ELA,Approached,2,2,15
4763,13,760,60,ELA,Met,19,22,20
4764,13,760,60,ELA,Exceeded,6,4,7
4765,13,760,60,Math,Partially Met,0,6,0
4766,13,760,60,Math,Approached,6,11,9
4767,13,760,60,Math,Met,15,20,22
4768,13,760,60,Math,Exceeded,6,2,4
4769,13,760,90,ELA,Did Not Yet Meet,0,2,2
4770,13,760,90,ELA,Partially Met,0,3,8
4771,13,760,90,ELA,Approached,6,6,18
4772,13,760,90,ELA,Met,5,19,27
4773,13,760,90,ELA,Exceeded,0,2,2
4774,13,760,90,Math,Partially Met,0,3,8
4775,13,760,90,Math,Approached,2,3,18
4776,13,760,90,Math,Met,11,16,27
4777,13,760,90,Math,Exceeded,0,3,8
4778,13,1210,30,ELA,Did Not Yet Meet,2,0,0
4779,13,1210,30,ELA,Partially Met,6,3,3
4780,13,1210,30,ELA,Approached,17,15,8
4781,13,1210,30,ELA,Met,23,11,11
4782,13,1210,30,ELA,Exceeded,1,1,0
4783,13,1210,30,Math,Partially Met,5,5,3
4784,13,1210,30,Math,Approached,7,21,11
4785,13,1210,30,Math,Met,20,16,11
4786,13,1210,50,ELA,Did Not Yet Meet,3,2,5
4787,13,1210,50,ELA,Partially Met,11,6,8
4788,13,1210,50,ELA,Approached,11,8,11
4789,13,1210,50,ELA,Met,11,10,9
4790,13,1210,50,ELA,Exceeded,1,1,1
4791,13,1210,50,Math,Did Not Yet Meet,2,2,2
4792,13,1210,50,Math,Partially Met,9,11,12
4793,13,1210,50,Math,Approached,15,13,11
4794,13,1210,50,Math,Met,7,9,5
4795,13,1210,50,Math,Exceeded,1,0,0
4796,13,1210,60,ELA,Did Not Yet Meet,4,4,6
4797,13,1210,60,ELA,Partially Met,7,3,13
4798,13,1210,60,ELA,Approached,9,4,21
4799,13,1210,60,ELA,Met,3,16,9
4800,13,1210,60,Math,Did Not Yet Meet,3,7,6
4801,13,1210,60,Math,Partially Met,10,12,9
4802,13,1210,60,Math,Approached,13,12,4
4803,13,1210,60,Math,Met,4,15,3
4804,13,1210,60,Math,Exceeded,0,1,0
4805,13,1210,80,ELA,Did Not Yet Meet,5,6,14
4806,13,1210,80,ELA,Partially Met,9,11,9
4807,13,1210,80,ELA,Approached,4,3,11
4808,13,1210,80,ELA,Met,10,5,12
4809,13,1210,80,ELA,Exceeded,0,2,1
4810,13,1210,80,Math,Did Not Yet Meet,2,3,7
4811,13,1210,80,Math,Partially Met,12,12,15
4812,13,1210,80,Math,Approached,6,8,16
4813,13,1210,80,Math,Met,10,0,10
4814,13,1210,80,Math,Exceeded,0,0,1
4815,13,1210,90,ELA,Did Not Yet Meet,4,6,6
4816,13,1210,90,ELA,Partially Met,5,9,9
4817,13,1210,90,ELA,Approached,10,12,10
4818,13,1210,90,ELA,Met,14,8,8
4819,13,1210,90,Math,Did Not Yet Meet,4,2,4
4820,13,1210,90,Math,Partially Met,20,11,12
4821,13,1210,90,Math,Approached,11,9,15
4822,13,1210,90,Math,Met,5,4,2
4823,13,1210,93,ELA,Did Not Yet Meet,2,4,9
4824,13,1210,93,ELA,Partially Met,7,7,7
4825,13,1210,93,ELA,Approached,3,6,14
4826,13,1210,93,ELA,Met,6,19,10
4827,13,1210,93,ELA,Exceeded,1,3,0
4828,13,1210,93,Math,Did Not Yet Meet,3,7,5
4829,13,1210,93,Math,Partially Met,7,8,9
4830,13,1210,93,Math,Approached,11,7,13
4831,13,1210,93,Math,Met,8,8,9
4832,13,1210,93,Math,Exceeded,1,1,0
4833,13,1210,100,ELA,Did Not Yet Meet,8,4,6
4834,13,1210,100,ELA,Partially Met,10,8,4
4835,13,1210,100,ELA,Approached,25,10,3
4836,13,1210,100,ELA,Met,7,13,1
4837,13,1210,100,ELA,Exceeded,1,0,0
4838,13,1210,100,Math,Did Not Yet Meet,7,3,3
4839,13,1210,100,Math,Partially Met,18,15,6
4840,13,1210,100,Math,Approached,15,10,4
4841,13,1210,100,Math,Met,8,6,6
4842,13,1210,110,ELA,Did Not Yet Meet,4,7,5
4843,13,1210,110,ELA,Partially Met,10,10,15
4844,13,1210,110,ELA,Approached,5,8,13
4845,13,1210,110,ELA,Met,3,8,9
4846,13,1210,110,ELA,Exceeded,0,3,0
4847,13,1210,110,Math,Did Not Yet Meet,3,2,3
4848,13,1210,110,Math,Partially Met,12,12,17
4849,13,1210,110,Math,Approached,13,11,12
4850,13,1210,110,Math,Met,1,4,9
4851,13,1210,120,ELA,Did Not Yet Meet,2,5,5
4852,13,1210,120,ELA,Partially Met,5,12,11
4853,13,1210,120,ELA,Approached,7,14,11
4854,13,1210,120,ELA,Met,7,7,11
4855,13,1210,120,ELA,Exceeded,0,2,2
4856,13,1210,120,Math,Did Not Yet Meet,4,7,9
4857,13,1210,120,Math,Partially Met,5,9,23
4858,13,1210,120,Math,Approached,0,9,16
4859,13,1210,120,Math,Met,2,2,14
4860,13,1210,120,Math,Exceeded,2,0,0
4861,13,1210,130,ELA,Did Not Yet Meet,8,3,6
4862,13,1210,130,ELA,Partially Met,8,15,8
4863,13,1210,130,ELA,Approached,16,16,6
4864,13,1210,130,ELA,Met,5,3,5
4865,13,1210,130,Math,Did Not Yet Meet,3,10,2
4866,13,1210,130,Math,Partially Met,23,15,13
4867,13,1210,130,Math,Approached,8,11,11
4868,13,1210,130,Math,Met,3,2,0
4869,13,1210,135,ELA,Did Not Yet Meet,5,12,11
4870,13,1210,135,ELA,Partially Met,7,13,18
4871,13,1210,135,ELA,Approached,7,8,10
4872,13,1210,135,ELA,Met,2,3,4
4873,13,1210,135,Math,Did Not Yet Meet,10,10,14
4874,13,1210,135,Math,Partially Met,10,12,13
