COUNTY_CODE,DISTRICT_CODE,SCHOOL_CODE,StudentGrowth,Expectations,LowGrowth,TypicalGrowth,HighGrowth
03,0890,070,Math,Did Not Yet Meet,0,2,2
03,0890,070,Math,Partially Met,5,5,8
03,0890,070,Math,Approached,22,5,17
03,0890,070,Math,Met,14,9,8
03,0890,070,Math,Exceeded,3,2,0
03,0890,080,ELA,Did Not Yet Meet,3,3,4
03,0890,080,ELA,Partially Met,4,5,5
03,0890,080,ELA,Approached,9,8,13
03,0890,080,ELA,Met,12,13,16
03,0890,080,ELA,Exceeded,2,2,1
03,0890,080,Math,Did Not Yet Meet,4,4,0
03,0890,080,Math,Partially Met,6,7,6
03,0890,080,Math,Approached,13,13,10
03,0890,080,Math,Met,9,16,9
03,0890,080,Math,Exceeded,1,1,1
03,0930,050,ELA,Did Not Yet Meet,1,0,1
03,0930,050,ELA,Partially Met,1,2,2
03,0930,050,ELA,Approached,2,4,8
03,0930,050,ELA,Met,4,11,50
03,0930,050,ELA,Exceeded,1,3,9
03,0930,050,Math,Did Not Yet Meet,0,0,1
03,0930,050,Math,Partially Met,1,0,2
03,0930,050,Math,Approached,0,2,13
03,0930,050,Math,Met,10,4,45
03,0930,050,Math,Exceeded,2,4,15
03,0930,060,ELA,Did Not Yet Meet,0,0,0
03,0930,060,ELA,Partially Met,1,1,2
03,0930,060,ELA,Approached,3,3,5
03,0930,060,ELA,Met,12,11,18
03,0930,060,ELA,Exceeded,15,14,16
03,0930,060,Math,Partially Met,2,0,1
03,0930,060,Math,Approached,9,7,7
03,0930,060,Math,Met,12,21,22
03,0930,060,Math,Exceeded,3,7,9
03,0990,045,ELA,Did Not Yet Meet,2,1,0
03,0990,045,ELA,Partially Met,4,2,2
03,0990,045,ELA,Approached,6,6,7
03,0990,045,ELA,Met,14,11,12
03,0990,045,ELA,Exceeded,9,11,14
03,0990,045,Math,Did Not Yet Meet,4,1,4
03,0990,045,Math,Partially Met,7,7,6
03,0990,045,Math,Approached,11,5,10
03,0990,045,Math,Met,10,12,20
03,0990,045,Math,Exceeded,1,0,1
03,0990,050,ELA,Did Not Yet Meet,1,0,0
03,0990,050,ELA,Partially Met,1,2,6
03,0990,050,ELA,Approached,2,1,6
03,0990,050,ELA,Met,16,11,30
03,0990,050,ELA,Exceeded,9,7,8
03,0990,050,Math,Did Not Yet Meet,1,0,0
03,0990,050,Math,Partially Met,2,2,8
03,0990,050,Math,Approached,5,8,11
03,0990,050,Math,Met,12,20,24
03,0990,050,Math,Exceeded,5,1,3
03,0990,060,ELA,Did Not Yet Meet,0,0,1
03,0990,060,ELA,Partially Met,1,1,2
03,0990,060,ELA,Approached,3,2,9
03,0990,060,ELA,Met,3,20,33
03,0990,060,ELA,Exceeded,2,8,14
03,0990,060,Math,Did Not Yet Meet,0,0,1
03,0990,060,Math,Partially Met,2,1,4
03,0990,060,Math,Approached,4,4,11
03,0990,060,Math,Met,7,12,36
03,0990,060,Math,Exceeded,4,7,7
03,1070,040,ELA,Partially Met,1,1,1
03,1070,040,ELA,Approached,6,5,7
03,1070,040,ELA,Met,15,22,24
03,1070,040,ELA,Exceeded,7,8,6
03,1070,040,Math,Partially Met,1,1,1
03,1070,040,Math,Approached,4,6,9
03,1070,040,Math,Met,10,16,37
03,1070,040,Math,Exceeded,1,4,11
03,1070,050,ELA,Partially Met,0,1,1
03,1070,050,ELA,Approached,1,1,3
03,1070,050,ELA,Met,20,23,20
03,1070,050,ELA,Exceeded,12,9,7
03,1070,050,Math,Partially Met,1,0,1
03,1070,050,Math,Approached,1,4,14
03,1070,050,Math,Met,14,20,24
03,1070,050,Math,Exceeded,3,8,9
03,1130,050,ELA,Did Not Yet Meet,0,0,1
03,1130,050,ELA,Partially Met,2,3,4
03,1130,050,ELA,Approached,11,10,4
03,1130,050,ELA,Met,20,19,13
03,1130,050,ELA,Exceeded,5,1,7
03,1130,050,Math,Did Not Yet Meet,0,0,1
03,1130,050,Math,Partially Met,3,1,8
03,1130,050,Math,Approached,7,14,9
03,1130,050,Math,Met,17,19,15
03,1130,050,Math,Exceeded,3,2,2
03,1130,060,ELA,Did Not Yet Meet,1,0,1
03,1130,060,ELA,Partially Met,2,1,2
03,1130,060,ELA,Approached,5,8,10
03,1130,060,ELA,Met,12,16,23
03,1130,060,ELA,Exceeded,4,7,8
03,1130,060,Math,Did Not Yet Meet,0,0,0
03,1130,060,Math,Partially Met,2,3,4
03,1130,060,Math,Approached,10,10,13
03,1130,060,Math,Met,12,16,21
03,1130,060,Math,Exceeded,1,3,5
03,1130,070,ELA,Partially Met,2,0,0
03,1130,070,ELA,Approached,15,6,6
03,1130,070,ELA,Met,17,21,23
03,1130,070,ELA,Exceeded,6,0,6
03,1130,070,Math,Partially Met,2,2,2
03,1130,070,Math,Approached,9,17,17
03,1130,070,Math,Met,17,13,11
03,1130,070,Math,Exceeded,2,2,6
03,1130,080,ELA,Did Not Yet Meet,1,1,1
03,1130,080,ELA,Partially Met,1,2,3
03,1130,080,ELA,Approached,7,8,9
03,1130,080,ELA,Met,13,22,18
03,1130,080,ELA,Exceeded,3,4,6
03,1130,080,Math,Did Not Yet Meet,0,1,1
03,1130,080,Math,Partially Met,3,5,8
03,1130,080,Math,Approached,5,15,12
03,1130,080,Math,Met,10,22,18
03,1130,080,Math,Exceeded,1,0,1
03,1230,040,ELA,Did Not Yet Meet,1,1,2
03,1230,040,ELA,Partially Met,3,1,4
03,1230,040,ELA,Approached,3,11,12
03,1230,040,ELA,Met,13,16,16
03,1230,040,ELA,Exceeded,4,7,5
03,1230,040,Math,Did Not Yet Meet,1,2,0
03,1230,040,Math,Partially Met,2,6,3
03,1230,040,Math,Approached,16,12,6
03,1230,040,Math,Met,14,16,13
03,1230,040,Math,Exceeded,3,3,4
03,1230,080,ELA,Did Not Yet Meet,6,1,4
03,1230,080,ELA,Partially Met,1,3,7
03,1230,080,ELA,Approached,6,3,12
03,1230,080,ELA,Met,9,10,34
03,1230,080,ELA,Exceeded,0,0,3
03,1230,080,Math,Did Not Yet Meet,1,0,3
03,1230,080,Math,Partially Met,3,6,0
03,1230,080,Math,Approached,3,18,24
03,1230,080,Math,Met,6,9,16
03,1230,080,Math,Exceeded,1,6,4
03,1270,050,ELA,Did Not Yet Meet,2,4,1
03,1270,050,ELA,Partially Met,5,4,3
03,1270,050,ELA,Approached,11,10,4
03,1270,050,ELA,Met,16,16,15
03,1270,050,ELA,Exceeded,2,2,5
03,1270,050,Math,Did Not Yet Meet,2,2,2
03,1270,050,Math,Partially Met,4,7,5
03,1270,050,Math,Approached,5,8,8
03,1270,050,Math,Met,15,16,15
03,1270,050,Math,Exceeded,5,2,4
03,1345,060,ELA,Did Not Yet Meet,2,2,5
03,1345,060,ELA,Partially Met,3,3,9
03,1345,060,ELA,Approached,6,13,10
03,1345,060,ELA,Met,9,11,19
03,1345,060,ELA,Exceeded,2,2,2
03,1345,060,Math,Did Not Yet Meet,3,3,3
03,1345,060,Math,Partially Met,4,9,11
03,1345,060,Math,Approached,6,10,14
03,1345,060,Math,Met,8,12,17
03,1345,060,Math,Exceeded,0,1,1
03,1345,070,ELA,Did Not Yet Meet,0,4,0
03,1345,070,ELA,Partially Met,3,12,3
03,1345,070,ELA,Approached,11,12,11
03,1345,070,ELA,Met,5,9,23
03,1345,070,ELA,Exceeded,1,1,5
03,1345,070,Math,Did Not Yet Meet,2,1,6
03,1345,070,Math,Partially Met,1,6,13
03,1345,070,Math,Approached,6,8,14
03,1345,070,Math,Met,11,9,20
03,1345,070,Math,Exceeded,0,2,0
03,1345,080,ELA,Did Not Yet Meet,2,2,0
03,1345,080,ELA,Partially Met,4,1,3
03,1345,080,ELA,Approached,7,11,13
03,1345,080,ELA,Met,11,14,29
03,1345,080,ELA,Exceeded,0,1,2
03,1345,080,Math,Did Not Yet Meet,0,1,3
03,1345,080,Math,Partially Met,3,6,8
03,1345,080,Math,Approached,5,14,16
03,1345,080,Math,Met,10,13,20
03,1345,080,Math,Exceeded,1,0,0
03,1345,090,ELA,Did Not Yet Meet,2,3,2
03,1345,090,ELA,Partially Met,2,6,7
03,1345,090,ELA,Approached,10,10,17
03,1345,090,ELA,Met,14,19,8
03,1345,090,ELA,Exceeded,1,0,0
03,1345,090,Math,Did Not Yet Meet,4,2,3
03,1345,090,Math,Partially Met,9,8,9
03,1345,090,Math,Approached,4,13,20
03,1345,090,Math,Met,6,6,16
03,1345,090,Math,Exceeded,0,0,1
03,1360,050,ELA,Did Not Yet Meet,1,0,2
03,1360,050,ELA,Partially Met,2,2,0
03,1360,050,ELA,Approached,7,7,2
03,1360,050,ELA,Met,24,11,7
03,1360,050,ELA,Exceeded,17,8,8
03,1360,060,ELA,Did Not Yet Meet,0,1,0
03,1360,060,ELA,Partially Met,4,4,2
03,1360,060,ELA,Approached,8,6,7
03,1360,060,ELA,Met,23,18,18
03,1360,060,ELA,Exceeded,4,2,3
03,1360,060,Math,Did Not Yet Meet,1,0,0
03,1360,060,Math,Partially Met,5,4,8
03,1360,060,Math,Approached,12,8,14
03,1360,060,Math,Met,11,17,15
03,1360,060,Math,Exceeded,1,1,2
03,1370,060,ELA,Did Not Yet Meet,2,4,1
03,1370,060,ELA,Partially Met,6,5,3
03,1370,060,ELA,Approached,14,10,11
03,1370,060,ELA,Met,17,9,11
03,1370,060,ELA,Exceeded,4,2,1
03,1370,060,Math,Did Not Yet Meet,1,2,2
03,1370,060,Math,Partially Met,10,7,10
03,1370,060,Math,Approached,12,14,9
03,1370,060,Math,Met,10,10,8
03,1370,060,Math,Exceeded,1,1,1
03,1370,076,ELA,Did Not Yet Meet,2,4,3
03,1370,076,ELA,Partially Met,5,6,10
03,1370,076,ELA,Approached,8,11,14
03,1370,076,ELA,Met,10,8,13
03,1370,076,ELA,Exceeded,2,1,1
03,1380,060,ELA,Did Not Yet Meet,1,0,2
03,1380,060,ELA,Partially Met,1,2,4
03,1380,060,ELA,Approached,4,5,7
03,1380,060,ELA,Met,11,9,24
03,1380,060,ELA,Exceeded,4,8,17
03,1380,060,Math,Did Not Yet Meet,0,1,0
03,1380,060,Math,Partially Met,6,1,4
03,1380,060,Math,Approached,9,7,5
03,1380,060,Math,Met,16,9,19
03,1380,060,Math,Exceeded,9,6,7
03,1450,060,ELA,Did Not Yet Meet,1,0,0
03,1450,060,ELA,Partially Met,1,2,2
03,1450,060,ELA,Approached,5,5,6
03,1450,060,ELA,Met,15,18,20
03,1450,060,ELA,Exceeded,4,9,10
03,1450,060,Math,Did Not Yet Meet,1,2,1
03,1450,060,Math,Partially Met,3,1,3
03,1450,060,Math,Approached,10,9,8
03,1450,060,Math,Met,15,19,18
03,1450,060,Math,Exceeded,3,4,2
03,1450,070,ELA,Did Not Yet Meet,2,1,1
03,1450,070,ELA,Partially Met,5,3,3
03,1450,070,ELA,Approached,5,6,5
03,1450,070,ELA,Met,14,11,17
03,1450,070,ELA,Exceeded,8,9,12
03,1450,070,Math,Did Not Yet Meet,0,2,1
03,1450,070,Math,Partially Met,3,14,6
03,1450,070,Math,Approached,17,5,14
03,1450,070,Math,Met,9,13,18
03,1450,080,ELA,Did Not Yet Meet,0,0,1
03,1450,080,ELA,Partially Met,1,1,2
03,1450,080,ELA,Approached,3,6,14
03,1450,080,ELA,Met,14,12,22
03,1450,080,ELA,Exceeded,4,10,10
03,1450,080,Math,Partially Met,0,1,1
03,1450,080,Math,Approached,5,3,9
03,1450,080,Math,Met,7,18,30
03,1450,080,Math,Exceeded,5,12,8
03,1450,085,ELA,Did Not Yet Meet,4,0,0
03,1450,085,ELA,Partially Met,5,4,5
03,1450,085,ELA,Approached,10,8,8
03,1450,085,ELA,Met,19,16,10
03,1450,085,ELA,Exceeded,3,3,4
03,1450,085,Math,Did Not Yet Meet,3,0,1
03,1450,085,Math,Partially Met,4,3,4
03,1450,085,Math,Approached,15,9,7
03,1450,085,Math,Met,4,22,19
03,1450,085,Math,Exceeded,4,3,3
03,1450,100,ELA,Partially Met,0,3,2
03,1450,100,ELA,Approached,3,9,11
03,1450,100,ELA,Met,5,13,25
03,1450,100,ELA,Exceeded,8,8,14
03,1450,100,Math,Partially Met,0,2,0
03,1450,100,Math,Approached,5,0,11
03,1450,100,Math,Met,20,14,23
03,1450,100,Math,Exceeded,5,6,14
03,1450,110,ELA,Did Not Yet Meet,0,2,1
03,1450,110,ELA,Partially Met,4,1,2
03,1450,110,ELA,Approached,5,2,7
03,1450,110,ELA,Met,9,16,28
03,1450,110,ELA,Exceeded,2,8,13
03,1450,110,Math,Did Not Yet Meet,2,0,1
03,1450,110,Math,Partially Met,2,3,2
03,1450,110,Math,Approached,3,5,7
03,1450,110,Math,Met,14,21,24
03,1450,110,Math,Exceeded,2,4,8
03,1450,140,ELA,Did Not Yet Meet,1,0,1
03,1450,140,ELA,Partially Met,2,1,3
03,1450,140,ELA,Approached,3,8,10
03,1450,140,ELA,Met,12,17,24
03,1450,140,ELA,Exceeded,4,3,11
03,1450,140,Math,Did Not Yet Meet,1,0,0
03,1450,140,Math,Partially Met,1,1,6
03,1450,140,Math,Approached,3,5,12
03,1450,140,Math,Met,7,15,36
03,1450,140,Math,Exceeded,4,3,7
03,1450,160,ELA,Did Not Yet Meet,0,0,3
03,1450,160,ELA,Partially Met,1,1,3
03,1450,160,ELA,Approached,4,7,7
03,1450,160,ELA,Met,23,10,23
03,1450,160,ELA,Exceeded,5,3,10
03,1450,160,Math,Did Not Yet Meet,0,0,1
03,1450,160,Math,Partially Met,3,5,1
03,1450,160,Math,Approached,5,7,8
03,1450,160,Math,Met,12,18,22
03,1450,160,Math,Exceeded,3,1,12
03,1470,060,ELA,Did Not Yet Meet,4,2,3
03,1470,060,ELA,Partially Met,9,7,7
03,1470,060,ELA,Approached,15,11,10
03,1470,060,ELA,Met,11,11,8
03,1470,060,ELA,Exceeded,0,1,0
03,1470,060,Math,Did Not Yet Meet,5,4,5
03,1470,060,Math,Partially Met,10,11,19
03,1470,060,Math,Approached,11,10,15
03,1470,060,Math,Met,3,4,3
03,1470,060,Math,Exceeded,0,0,0
03,1550,060,ELA,Did Not Yet Meet,0,0,0
03,1550,060,ELA,Partially Met,0,1,5
03,1550,060,ELA,Approached,2,5,12
03,1550,060,ELA,Met,12,12,32
03,1550,060,ELA,Exceeded,4,4,10
03,1550,060,Math,Did Not Yet Meet,0,0,1
03,1550,060,Math,Partially Met,1,2,2
03,1550,060,Math,Approached,1,7,14
03,1550,060,Math,Met,7,13,36
03,1550,060,Math,Exceeded,2,5,7
03,1550,070,ELA,Did Not Yet Meet,1,3,4
03,1550,070,ELA,Partially Met,3,6,4
03,1550,070,ELA,Approached,4,3,11
03,1550,070,ELA,Met,6,15,22
03,1550,070,ELA,Exceeded,3,8,9
03,1550,070,Math,Did Not Yet Meet,2,1,1
03,1550,070,Math,Partially Met,10,3,7
03,1550,070,Math,Approached,7,7,5
03,1550,070,Math,Met,14,11,17
03,1550,070,Math,Exceeded,4,4,5
03,1550,080,ELA,Did Not Yet Meet,0,2,2
03,1550,080,ELA,Partially Met,1,1,2
03,1550,080,ELA,Approached,5,5,16
03,1550,080,ELA,Met,9,13,31
03,1550,080,ELA,Exceeded,2,5,7
03,1550,080,Math,Did Not Yet Meet,0,1,0
03,1550,080,Math,Partially Met,2,3,4
03,1550,080,Math,Approached,6,11,10
03,1550,080,Math,Met,12,15,21
03,1550,080,Math,Exceeded,3,5,5
03,1550,090,ELA,Did Not Yet Meet,0,1,2
03,1550,090,ELA,Partially Met,2,1,5
03,1550,090,ELA,Approached,4,9,8
03,1550,090,ELA,Met,17,20,22
03,1550,090,ELA,Exceeded,4,2,4
03,1550,090,Math,Did Not Yet Meet,1,1,1
03,1550,090,Math,Partially Met,2,2,4
03,1550,090,Math,Approached,5,6,14
03,1550,090,Math,Met,11,12,24
03,1550,090,Math,Exceeded,5,8,5
03,1550,100,ELA,Did Not Yet Meet,2,0,1
03,1550,100,ELA,Partially Met,3,1,1
03,1550,100,ELA,Approached,10,4,6
03,1550,100,ELA,Met,16,8,8
03,1550,100,ELA,Exceeded,11,13,20
03,1580,015,ELA,Did Not Yet Meet,1,1,1
03,1580,015,ELA,Partially Met,6,2,2
03,1580,015,ELA,Approached,3,3,8
03,1580,015,ELA,Met,16,8,14
03,1580,015,ELA,Exceeded,14,9,11
03,1580,015,Math,Did Not Yet Meet,2,6,1
03,1580,015,Math,Partially Met,2,4,2
03,1580,015,Math,Approached,6,10,13
03,1580,015,Math,Met,18,14,13
03,1580,015,Math,Exceeded,6,1,3
03,1580,020,ELA,Partially Met,2,2,2
03,1580,020,ELA,Approached,5,2,4
03,1580,020,ELA,Met,22,22,15
03,1580,020,ELA,Exceeded,7,11,7
03,1580,020,Math,Partially Met,2,4,0
03,1580,020,Math,Approached,2,2,7
03,1580,020,Math,Met,20,24,29
03,1580,020,Math,Exceeded,4,2,5
03,1580,030,ELA,Did Not Yet Meet,4,1,1
03,1580,030,ELA,Partially Met,3,3,0
03,1580,030,ELA,Approached,4,7,7
03,1580,030,ELA,Met,3,4,40
03,1580,030,ELA,Exceeded,1,8,15
03,1580,030,Math,Did Not Yet Meet,0,1,0
03,1580,030,Math,Partially Met,11,3,1
03,1580,030,Math,Approached,7,5,7
03,1580,030,Math,Met,13,20,20
03,1580,030,Math,Exceeded,3,3,7
03,1580,040,ELA,Did Not Yet Meet,0,0,1
03,1580,040,ELA,Partially Met,0,0,1
03,1580,040,ELA,Approached,3,4,4
03,1580,040,ELA,Met,9,13,37
03,1580,040,ELA,Exceeded,7,3,16
03,1580,040,Math,Partially Met,0,0,4
03,1580,040,Math,Approached,3,7,10
03,1580,040,Math,Met,19,16,22
03,1580,040,Math,Exceeded,4,10,4
03,1700,060,ELA,Did Not Yet Meet,3,3,2
03,1700,060,ELA,Partially Met,3,5,4
03,1700,060,ELA,Approached,13,7,5
03,1700,060,ELA,Met,20,14,11
03,1700,060,ELA,Exceeded,4,4,3
03,1700,060,Math,Did Not Yet Meet,2,3,1
03,1700,060,Math,Partially Met,8,4,2
03,1700,060,Math,Approached,16,12,3
03,1700,060,Math,Met,28,13,5
03,1700,060,Math,Exceeded,2,3,1
03,1700,070,ELA,Did Not Yet Meet,2,2,3
03,1700,070,ELA,Partially Met,6,8,5
03,1700,070,ELA,Approached,11,11,10
03,1700,070,ELA,Met,12,13,13
03,1700,070,ELA,Exceeded,2,2,1
03,1700,070,Math,Did Not Yet Meet,2,1,3
03,1700,070,Math,Partially Met,8,7,6
03,1700,070,Math,Approached,24,13,7
03,1700,070,Math,Met,13,7,5
03,1700,070,Math,Exceeded,2,1,1
03,1700,080,ELA,Did Not Yet Meet,2,2,3
03,1700,080,ELA,Partially Met,7,6,9
03,1700,080,ELA,Approached,10,18,8
03,1700,080,ELA,Met,17,10,6
03,1700,080,Math,Did Not Yet Meet,2,2,0
03,1700,080,Math,Partially Met,16,8,7
03,1700,080,Math,Approached,24,13,7
03,1700,080,Math,Met,10,6,6
03,1700,100,ELA,Did Not Yet Meet,1,0,2
03,1700,100,ELA,Partially Met,0,1,10
03,1700,100,ELA,Approached,5,4,19
03,1700,100,ELA,Met,10,10,29
03,1700,100,ELA,Exceeded,0,1,8
03,1700,100,Math,Partially Met,0,8,15
03,1700,100,Math,Approached,8,10,31
03,1700,100,Math,Met,4,10,12
03,1700,100,Math,Exceeded,1,1,0
03,1700,120,ELA,Did Not Yet Meet,8,4,5
03,1700,120,ELA,Partially Met,7,8,3
03,1700,120,ELA,Approached,10,4,11
03,1700,120,ELA,Met,15,10,11
03,1700,120,ELA,Exceeded,3,0,0
03,1700,120,Math,Did Not Yet Meet,2,1,1
03,1700,120,Math,Partially Met,7,8,14
03,1700,120,Math,Approached,9,13,13
03,1700,120,Math,Met,7,10,15
03,1700,120,Math,Exceeded,0,1,1
03,1700,130,ELA,Did Not Yet Meet,3,0,0
03,1700,130,ELA,Partially Met,4,9,3
03,1700,130,ELA,Approached,14,8,4
03,1700,130,ELA,Met,30,13,10
03,1700,130,ELA,Exceeded,3,0,1
03,1700,130,Math,Did Not Yet Meet,0,1,5
03,1700,130,Math,Partially Met,6,3,4
03,1700,130,Math,Approached,19,10,5
03,1700,130,Math,Met,23,14,6
03,1700,130,Math,Exceeded,1,1,1
03,1700,205,ELA,Did Not Yet Meet,4,4,8
03,1700,205,ELA,Partially Met,4,4,6
03,1700,205,ELA,Approached,5,8,14
03,1700,205,ELA,Met,13,7,19
03,1700,205,ELA,Exceeded,0,0,2
03,1700,205,Math,Did Not Yet Meet,0,3,4
03,1700,205,Math,Partially Met,4,4,15
03,1700,205,Math,Approached,8,9,14
03,1700,205,Math,Met,4,16,13
03,1700,205,Math,Exceeded,2,1,2
03,1760,060,ELA,Did Not Yet Meet,0,0,0
03,1760,060,ELA,Partially Met,1,2,3
03,1760,060,ELA,Approached,6,3,11
03,1760,060,ELA,Met,10,16,22
03,1760,060,ELA,Exceeded,5,9,12
03,1760,060,Math,Partially Met,1,0,5
03,1760,060,Math,Approached,7,8,15
03,1760,060,Math,Met,8,20,32
03,1760,060,Math,Exceeded,0,1,3
03,1760,065,ELA,Approached,5,3,9
03,1760,065,ELA,Met,13,15,27
03,1760,065,ELA,Exceeded,7,7,15
03,1760,065,Math,Partially Met,0,1,3
03,1760,065,Math,Approached,5,7,3
03,1760,065,Math,Met,21,21,20
03,1760,065,Math,Exceeded,8,8,3
03,1760,070,ELA,Partially Met,0,0,4
03,1760,070,ELA,Approached,2,4,7
03,1760,070,ELA,Met,20,13,22
03,1760,070,ELA,Exceeded,11,11,4
03,1760,070,Math,Partially Met,0,0,2
03,1760,070,Math,Approached,4,2,7
03,1760,070,Math,Met,33,16,11
03,1760,070,Math,Exceeded,18,4,2
03,1760,080,ELA,Partially Met,1,1,1
03,1760,080,ELA,Approached,6,8,3
03,1760,080,ELA,Met,26,17,21
03,1760,080,ELA,Exceeded,13,4,0
03,1760,080,Math,Partially Met,1,4,1
03,1760,080,Math,Approached,8,6,4
03,1760,080,Math,Met,25,25,15
03,1760,080,Math,Exceeded,8,1,1
03,1760,090,ELA,Did Not Yet Meet,1,0,0
03,1760,090,ELA,Partially Met,1,1,0
03,1760,090,ELA,Approached,9,3,1
03,1760,090,ELA,Met,28,18,14
03,1760,090,ELA,Exceeded,13,6,5
03,1760,090,Math,Partially Met,4,5,0
03,1760,090,Math,Approached,8,3,3
03,1760,090,Math,Met,29,19,12
03,1760,090,Math,Exceeded,9,3,6
03,1860,090,ELA,Did Not Yet Meet,1,4,3
03,1860,090,ELA,Partially Met,5,10,10
03,1860,090,ELA,Approached,4,9,8
03,1860,090,ELA,Met,22,9,12
03,1860,090,ELA,Exceeded,3,0,0
03,1860,090,Math,Did Not Yet Meet,0,1,3
03,1860,090,Math,Partially Met,6,1,5
03,1860,090,Math,Approached,14,15,8
03,1860,090,Math,Met,21,8,12
03,1860,090,Math,Exceeded,4,0,3
03,1860,100,ELA,Did Not Yet Meet,3,9,4
03,1860,100,ELA,Partially Met,5,11,14
03,1860,100,ELA,Approached,8,11,7
03,1860,100,ELA,Met,8,5,12
03,1860,100,ELA,Exceeded,0,3,1
03,1860,100,Math,Did Not Yet Meet,4,5,3
03,1860,100,Math,Partially Met,10,10,5
03,1860,100,Math,Approached,14,17,4
03,1860,100,Math,Met,6,8,12
03,1860,100,Math,Exceeded,0,0,1
03,1860,110,ELA,Did Not Yet Meet,4,4,1
03,1860,110,ELA,Partially Met,16,4,4
03,1860,110,ELA,Approached,11,3,7
03,1860,110,ELA,Met,13,10,17
03,1860,110,ELA,Exceeded,2,0,2
03,1860,110,Math,Did Not Yet Meet,1,3,2
03,1860,110,Math,Partially Met,8,9,0
03,1860,110,Math,Approached,22,9,4
03,1860,110,Math,Met,15,6,16
03,1860,110,Math,Exceeded,0,4,1
03,1860,120,ELA,Did Not Yet Meet,5,2,2
03,1860,120,ELA,Partially Met,7,7,14
03,1860,120,ELA,Approached,12,10,7
03,1860,120,ELA,Met,8,14,10
03,1860,120,ELA,Exceeded,0,3,0
03,1860,120,Math,Did Not Yet Meet,0,0,2
03,1860,120,Math,Partially Met,3,8,13
03,1860,120,Math,Approached,8,15,11
03,1860,120,Math,Met,18,13,8
03,1860,300,ELA,Did Not Yet Meet,5,4,7
03,1860,300,ELA,Partially Met,6,6,10
03,1860,300,ELA,Approached,8,8,16
03,1860,300,ELA,Met,5,8,14
03,1860,300,ELA,Exceeded,0,0,3
03,1860,300,Math,Did Not Yet Meet,5,6,7
03,1860,300,Math,Partially Met,10,12,15
03,1860,300,Math,Approached,11,9,12
03,1860,300,Math,Met,5,5,4
03,2050,050,ELA,Did Not Yet Meet,0,0,1
03,2050,050,ELA,Partially Met,2,3,3
03,2050,050,ELA,Approached,7,9,8
03,2050,050,ELA,Met,19,17,16
03,2050,050,ELA,Exceeded,5,5,5
03,2050,050,Math,Did Not Yet Meet,0,0,0
03,2050,050,Math,Partially Met,1,2,2
03,2050,050,Math,Approached,9,8,9
03,2050,050,Math,Met,15,15,25
03,2050,050,Math,Exceeded,6,4,4
03,2080,055,ELA,Did Not Yet Meet,2,1,3
03,2080,055,ELA,Partially Met,8,6,2
03,2080,055,ELA,Approached,14,9,7
03,2080,055,ELA,Met,19,14,8
03,2080,055,ELA,Exceeded,2,3,1
03,2080,055,Math,Did Not Yet Meet,2,1,1
03,2080,055,Math,Partially Met,2,7,6
03,2080,055,Math,Approached,6,9,12
03,2080,055,Math,Met,14,11,21
03,2080,055,Math,Exceeded,2,5,2
03,2080,060,ELA,Did Not Yet Meet,1,1,3
03,2080,060,ELA,Partially Met,3,9,8
03,2080,060,ELA,Approached,4,8,11
03,2080,060,ELA,Met,9,16,19
03,2080,060,ELA,Exceeded,1,4,5
03,2080,060,Math,Did Not Yet Meet,0,2,1
03,2080,060,Math,Partially Met,6,5,4
03,2080,060,Math,Approached,7,17,12
03,2080,060,Math,Met,19,14,10
03,2080,060,Math,Exceeded,1,0,1
03,2080,080,ELA,Did Not Yet Meet,1,1,0
03,2080,080,ELA,Partially Met,1,5,2
03,2080,080,ELA,Approached,3,11,11
03,2080,080,ELA,Met,13,16,19
03,2080,080,ELA,Exceeded,2,5,9
03,2080,080,Math,Did Not Yet Meet,0,0,1
03,2080,080,Math,Partially Met,2,1,6
03,2080,080,Math,Approached,5,11,17
03,2080,080,Math,Met,14,15,23
03,2080,080,Math,Exceeded,1,1,4
03,2090,050,ELA,Partially Met,2,3,1
03,2090,050,ELA,Approached,5,5,7
03,2090,050,ELA,Met,12,9,24
03,2090,050,ELA,Exceeded,9,8,14
03,2090,050,Math,Did Not Yet Meet,1,0,0
03,2090,050,Math,Partially Met,3,4,4
03,2090,050,Math,Approached,5,8,14
03,2090,050,Math,Met,19,17,18
03,2090,050,Math,Exceeded,1,4,3
03,2180,010,ELA,Did Not Yet Meet,3,0,2
03,2180,010,ELA,Partially Met,3,6,6
03,2180,010,ELA,Approached,8,3,3
03,2180,010,ELA,Met,17,17,19
03,2180,010,ELA,Exceeded,3,5,3
03,2180,010,Math,Did Not Yet Meet,0,0,2
03,2180,010,Math,Partially Met,8,2,2
03,2180,010,Math,Approached,10,14,11
03,2180,010,Math,Met,8,13,21
03,2180,010,Math,Exceeded,6,3,2
03,2180,020,ELA,Did Not Yet Meet,1,1,1
03,2180,020,ELA,Partially Met,2,2,3
03,2180,020,ELA,Approached,8,7,6
03,2180,020,ELA,Met,23,18,13
03,2180,020,ELA,Exceeded,7,4,4
03,2180,020,Math,Did Not Yet Meet,1,0,1
03,2180,020,Math,Partially Met,2,6,8
03,2180,020,Math,Approached,7,10,17
03,2180,020,Math,Met,7,14,21
03,2180,020,Math,Exceeded,2,3,1
03,2180,030,ELA,Did Not Yet Meet,3,0,0
03,2180,030,ELA,Partially Met,3,0,3
